love,utterhip that is the sweetest loveliest thing for you to say you made me smile thank you for that
love,i absolutely love mike watts from sexy heroes
relief,flooded out of my house   staying with someone in town unless the water stops rising  i may use it as a homework excuse
happiness,paulina good morning and have a great day at work
love,xocazza good stuff  im great thanks x
worry,omg im sooo lazyy i cant believe im googling for a commandapp to close the cd tray i tried telekinesis didnt quite work though
empty,so why did my internal alarm clock wake me  am i have another hour before my external alarm goes off im wide awake tho
happiness,visiting my friendster and facebook
sadness,pickleshy its tongue in cheek of some mentalitiesthere is another one which takes the piss of arabs but its too long
enthusiasm,ccs video for long gone premiers today on yahoo dont miss it httpnewmusicyahoocomvideospremieres awesome video and version
surprise,toastehmonstah ohh i got the fourth thing just not the may ahh thanks
neutral, coins people
happiness,brilliant weekend  brilliant i say    in work now and actually working 
happiness,ahh saved from mowing the lawn by the rain  now i have plenty of time to go kayaking blessed are the rain gods
happiness,home from the beach and only my feet are burned i am proud of myself and the sunscreen
love,time for the hittin the hay  later tweeps ala billy cunningham you are all great americans
neutral,marieeeeee i so know what you mean
neutral,rachel is going to have lunch at baixa and has a lot of stuffs to do wanna come 
happiness,congratulations to manny quotpacmanquot pacquiao youve made every filipino proud of being a filipino
happiness,margeinovera hi jakki thanks for the hug  right back at ya
neutral,about to have lunch with markdeakin meeting with the prof didnt go too badly
fun,nurseju i treat my hair so badly its revenge for it turning grey prematurely
neutral,galiiit haha def that song is epic have fun  im listening to new fnb
empty,studio ghibli for this year ponyo httpbitlywhar as always it seems to be perfect  well be waiting till august for it
neutral,shares httptinyurlcomczhzb another id draft  httpplurkcomprpzmx
love,micheleknight thats beautiful
worry,mcarvin i dont feel too bad but not sure to what i should attribute that could be cold amp flu meds nap alcohol or getting better
happiness,soon we are going to look at a cabaret its going to be fun
neutral,the muse has me gripped firmly by the throat really enjoying my writing
happiness,photo session  motherdaughters bonding session  happy me
surprise,missxmarisa haha what can i say youre a great teacher you learned from the best hannah montana
surprise,looking forward to a session at the gym
surprise,andrewdisley patrickhlauke sefton park in liverpool would be good and m down the road from me
worry,bmthofficial i am seeing you in sydney in  days for the third time
fun,sophielee lol a bugg to school thats awsome
happiness,mexican thats what im craving
neutral,httpwwwyoutubecomlillysan i found out this morning i got  subscribers thx  check on lillysan awards xx li
happiness,may the th be with you    happy star wars day 
neutral,is drawing a picture for her bubba
worry,xotashhh i love having days off school i had one on friday too
neutral,glad to see its a typical bank holiday weather wise  i was going to do so much today  yeah right
happiness,some goodies bagged at the car boot including some very cute cross stitch birds for my craft room the man selling was a sweetie
relief,kate haha its ok i really dont like getting to other businesses so its ok
neutral,white house joins social networking sites gt httpbitlyfox  better late than never
enthusiasm,good morning
happiness,heading off to schoool going to have a good day i just knoww
empty,screw the reviews i thought wolverine was awesome but not enough dominic monaghan for my liking
neutral,vwll would one of the vwllers want to add this event to our ning   httpbitlybfsh  would much appreciate that
happiness,httptwitpiccomjdtx  springtime is nice
worry,download movie  quotstill waitingquot httptinyurlcomdgsj cool movie
worry,catwoman have a good one
relief,marika musichabits  ill join your study
love,claude debussy is my homeboy
sadness,mercuriosjewels wonderful trip  read all  twilight novels  completely all consuming and engrossing  kinda sad to be done
neutral,thanks harris i will have the editing done soon for hoteleden i see i do a better job behind the camera instead of in front of it
happiness,andytaylorsonic yey holiday monday in uk today  have a chilled day
empty,we expect one man band to be released sometime next week
hate,dannyvan i could have got you some from work and not paid more than r per l
worry,qatesiuradewyo i would cry a little waitno i mean the mechanical army would be so pleased to have proper representation xme
happiness,emzyjonas my favourite tv show when i was a kid was bananas in pyjamas and teletubbies  lol luckyy youuuu going to a jb concert haha
happiness,cresh have fun  bbq is good  no matter where it is
worry,implementing willpaginate  on my website i love rails
worry,listening to varsity fanclub
neutral, more to  which one of your friends deserve a free hug
love,going for lunch soon  with my fave cuzs
worry,wilanderson your tweets were awesome  fuck the heat thats what dencorub is for
love,may the forth be with you
happiness,chelseaanstee i hope its in expo that would be amazing im trying so hard to make perfection so it is
happiness,vampirefreak haha  thanks
neutral,is now back at the school working on the bachproject
love,good morning twitterers  rise and shine just on my way to school
neutral,gottfriedjs gosh but you travel quickbeam me up gottfried
worry,laurim could do will the fact that its bank holiday make any difference lemme check my money situation also
love,im off to see a movie quot againquot
happiness,oh and now mondays also mean new american dad  so glad i watched that show so funny and it makes mondays even better
relief,andyacb yes not for putting inside anything else
surprise,phomor someones horsing about btw hubb feels the same about twitter hes naming towerofbabble as the other party
anger,mondayfunday  wake up peopleand keep me awake please   today is going to be a long onei can already feel it eww
surprise,alexia has clogged up twitter again so i thought id post a tweet um just had a shower  now i will have a drink teehee
happiness,whoa that was some showering session
neutral,babygirlparis where are you going paris
sadness,especially hard to get out of bed with myself this morn cuz im hot   now running late stuck in front of the mirror checking myself out
love,sophhs amp i are lucas till amp david henrie lovers both boys are very cute  but sophhs you can have lucas amp ill have henrie  deal
